tweetid;user;content;date;lang;polarity
769623178666733568;verii_180;Nunca he tenido esta sensacion, ¿me la harías sentir? Es muy importante para mí Blas @BlasAuryn  #followspree;27/08/2016 19:50;es;NEU
769580253459148800;rocioglezb99;@Idolsftdjom @_jesus_OM @DanieloviedoM obviamente tia JAJAJAJAJA q soy la mayor  osqqqqq pero venir ya ofu;27/08/2016 17:00;es;NONE
769875908933120000;DanielRSanchez_;@borjald Ahora, la alternativa es incoherente e igual de inviable a día de hoy. En eso creo que estamos de acuerdo ;28/08/2016 12:34;es;N
769873590942633986;MaiteVarasOrtiz;@SergioRevolS Pero este verano tampoco ha llegado a hacer calor, sobre todo si lo comparamos con el pasado ;28/08/2016 12:25;es;P
769917463400153093;Sir_Cuncidado;@mariamira67 que nos regales con capturas de imagen de tus actividades ya no es sorpresa. Lo sorprendente es que tienes inivitado! ;28/08/2016 15:20;es;P
769831009613479936;VICIOATOMICO;"@Avenghelyne un bq Aquaris m5.5 de hace un mes exacto y ya fallan cosas 

Busco uno que sea fluido y no me de problemas y buena garantia";28/08/2016 9:36;es;N
769818969796739072;merceroura;@eloycanovas jajaja! genial, te deseo lo mismo  los días se construyen, verdad?;28/08/2016 8:48;es;P
769816336306429953;ItsBorguing;@leeahistheway ya... ha sido muy grotesco por mi parte poner una foto de Ojeda a las 10:30. Perdona ;28/08/2016 8:38;es;N
772545702874476545;dilleu;@sdelgadoaros ..por cierto, en USA obligan a parir a una niña de 12 años, embarazada a caua de una violación..? (Es para unas amigas) ;4/09/2016 21:23;es;N
772544493614690304;ChequioProGamer;Y los directos deberían ser totalmente estables (ya que en Madrid solían darme problemas) Se vienen cosas chulas ;4/09/2016 21:18;es;P
772542207828062208;obsesionyoutube;odio la ubicación de tw porque yo la quiero dejar puesta pero cada vez que tuiteo me sale el nombre de mi pueblo y no quiero eso ;4/09/2016 21:09;es;N
772539643720007680;DannyDME;Hola @TonyAguilarOfi nos gustaría escuchar #UnMinutoSinDolor nuevo single promocional de @DulceMaria en #40GlobalShow51 @40GlobalShow ;4/09/2016 20:59;es;P
772551954425872384;migguis;@JuditRT home pues todos. L y M me tengo que levantar prontisimo para solo una hora y luego X, J y V tengo muchas horas  y clase todos los;4/09/2016 21:48;es;N
771440336572915712;jordicastalla;@Pudimos_ @iunida brutal! Como se parece a las manis separatistas en Catalunya!! Espero que todos consigan la anhelada libertad ;1/09/2016 20:11;es;P
772425237879222272;calonsonet;@jcrlaguera @sinfaltas_com @delcastellano sí, es usual en País Vasco y zonas limítrofes, pero no me cabía lo último en el tuit ;4/09/2016 13:25;es;NONE
772500343477403652;pvil;@jrfern @xarxatic IA no llegó a ser social. Fue un espacio social de dinamización, muy útil, pero con fecha de caducidad. Y abrumador. ;4/09/2016 18:23;es;N
772506066219335680;nati_cornide;@oskiblasco te juro que cuando el que ganó el pantin classic tiro la gorra y yo salte a por ella me calleron 2 encima y me aplastaron  JAJ;4/09/2016 18:46;es;N
772478723996184577;ElenaG7777;@pacoleonbarrios Aun hace calor pero las piscinas ya están cerradas y el mar pilla lejos  El Corte inglés no ha dicho aún que se acaba...;4/09/2016 16:57;es;N
772043224714190849;gaab75;".@enricaar @aurearamon @Congreso_Es @Esquerra_ERC @gabrielrufian El sigu escuela y administración trilingüe.  ¿Le parece?  ""#somescola""";3/09/2016 12:07;es;NONE
772080944140394496;SofiaBonham;La envidia que le tengo a los que están conociendo a Jenko y Danielle ahora mismo no es normal. Es que ya aunque coja un avión no llego. ;3/09/2016 14:36;es;N
772375984301568000;estherBA247;Me alegro mucho por vosotros! Sois una familia ideal  @mola_viajar aqui v si es niño Erik y si es niña Esther jaja 💗;4/09/2016 10:09;es;P
772521623551348736;SloppyBel;@V966Cobano Ojalá personaje! Pero tengo examen el 12  De todas formas hablamos para la semana siguiente que ya se lo he dicho a Fernando!;4/09/2016 19:48;es;N
772508906828562432;FlyXena;#astroymas lo necesito. Se me acaba de romper   snifff snifff  gran podcast!!! saludos desde A Coruña (España)   ;4/09/2016 18:57;es;N
772448468560441344;WoloHD;Bueno, pues vamos a recuperar el tiempo perdido. Empezare por descargarme el Manchester City - West Ham, a ver que tal ;4/09/2016 14:57;es;P
772487315042209792;SoyCibelino;@Se_Wilk @CiutadansCs @PrensaCs @mrhciudadanos @AlfonsoRojoPD Gran capacidad de análisis de @InesArrimadas en esa entrevista. #visión ;4/09/2016 17:31;es;P
772462960698650625;jmmacias7;"#feliz domingo.. que todos encontremos la gloria bendita, el ocio, la magia, los besos compartidos de amor, el duende..
";4/09/2016 15:54;es;P
771432130886901760;santicorriendo;@llillitto @CarreraCSIC @TrofeoJose_Cano @correporsiria @mediodemadrid @MitinAtletismo @nortevssur1 gracias  me lo paso genial haciéndolo!;1/09/2016 19:38;es;P
771386037214048256;SarikaDelgado;"@astrongergirl "" En algún momento empecé a mirar más al suelo que al cielo "" "" Estoy harto de llorar, así que intento sonreír "" ";1/09/2016 16:35;es;N
771352799607160833;Adrianix_10;@AccidentesTV Tengo entendido que en ese vídeo los que salen son trampeadores que se dedican a atrapar y luego liberar lobos sin muerte ;1/09/2016 14:23;es;NONE
771399989176205313;fani8_8;Ahora que empiezan las jornadas de toros en esta ciudad me pongo un poco más triste al ver que seguimos sin evolucionar en muchas cosas ;1/09/2016 17:31;es;N
771377812053819392;Pat_Shuder;Que dificil es retomar los estudios despues de dos meses sin tocar un libro.. #pereza #ganascero #septiembre=examen ;1/09/2016 16:02;es;N
771457906516566016;BrockmansGin_es;@ClaudioSensasao @MsRose_84 @geraldine_balme ¡Cada vez sois más! Las risas están aseguradas entonces. Mañana preguntamos, dadlo por hecho ;1/09/2016 21:21;es;P
771456610552123392;ratoncito2015;@Oviedo_crt digamos que soy lo bastante mayor para q si se pone tonta,ponerla en mis rodillas y darle unos azotes en el culete ;1/09/2016 21:16;es;N
771471322283175937;josefelipem;@gregollaniz @juliorj10 Hablaba normal, con alguien, antes de q usted se metiera insultando. Debería tener más educación ;1/09/2016 22:14;es;N
771477031288729604;JumperHarry;@escardi muchas felicidades en el día de tu cumpleaños sensual, espero que te lo pases genial y recibas muchos regalos suculentos ;1/09/2016 22:37;es;P
771339035445002240;jmmacias7;"#feliz septiembre..es bonito retarse..es increible lo mucho que puedes aprender.. medirse con el obstáculo..eres la joyita de la corona
";1/09/2016 13:28;es;P
771338661933834240;vicentejuan;@juanlebrijo Esa posibilidad está contemplada y, si hiciera falta, x el bien de España y por responsabilidad volvería a hacerse sin dudar ;1/09/2016 13:27;es;NEU
771337490317840384;nesain;No puedo evitar ir a beber una lata de refresco y acordarme de @LourdesBiurrun family y terminar sirviéndome en vaso... ;1/09/2016 13:22;es;NEU
771337139976015873;rebecasaray;@MadnessOctopus ya... hay gente que es capaz de hacer eso. Yo si me corazón me pide poner cara de seta. No soy capaz de sonreir ;1/09/2016 13:21;es;N
771335742480084992;Luvbrains;@Moguei @Begomix no tiene bastante con tener DOS puntos de salud, además está enamoradísima de la princesa y la princesa de la mala ;1/09/2016 13:15;es;N
771361293861289985;TheDayILetGo;"@Dekainfame sí, he leído eso, pero luego he leído OTOÑO, NOVIEMBRE, DICIEMBRE y me ha dado bajón 
Además no tengo ni ds ni juego ";1/09/2016 14:57;es;N
771296174066245632;vicentejuan;@JosMan_GoGi El efecto a largo plazo es la desafección mayoritaria entre la izquierda  El votante se cansa y se queda en casa.;1/09/2016 10:38;es;N
771304215746445312;manal20102;@Sara_benben pero el caso es que en Humanidades hay latín y griego y yo en mi vida he dado latin y griego así que me iria fatal en ellas ;1/09/2016 11:10;es;N
771308689810534402;Catisanroman;"URGENTE!!! VENTA MY NAME TIKETS!!!
Tengo dos tickets ULTIMATE VIP pero no podemos ir  los vendo más baratos, contactad conmigo!!!";1/09/2016 11:28;es;NONE
771302640252747777;ganchetto;@CucoRguez Ya, estoy jugando al ratón y al gato. No solo voy, me quedo a dormir mañana en vuestro hotel. Quedamos fijo. ;1/09/2016 11:04;es;P
771720387751211008;TheOriol3333;@Alvaro845 @progames045  tienes toda la razon alvaro! Soy un gran fan tuyo tu me enseñaste casi todo de clash of clans, eres el mejor!!! ;2/09/2016 14:44;es;P
771783543575937024;Patry_92_Sax;@DBeletujo ajajajaja yo en Benidorm vi a dos mujeres con carritos de bebé y los perros dentro y cuando las vimos nos quedamos flipados ;2/09/2016 18:55;es;N
771791555493498880;SuperActrices;@SophiaBush Pero me gusta la Idea.  Ver chicas fuertes luchando al estilo Dragon Ball Z y en versión real. ;2/09/2016 19:27;es;P
771493603759812608;lavadorx;@timetransfixed_ te juro que no me acuerdo solo sé que alba hizo el vídeo inmitándole, no recuerdo absolutamente nada del original ;1/09/2016 23:43;es;N
771468748607881216;ParanoidNeva;"@bigotingos 

Ilustres, Jose.

Qué fácil salen los insultos viendo cómo hemos empezado Burgos y Murcia ";1/09/2016 22:04;es;N
771608605757890560;dafranganillo;Han talado el abedul gigante que había en la esquina de Ríos Rosas con Castellana  ¿Alguien sabe porqué? #Madrid;2/09/2016 7:20;es;N
771615244720365568;CiudadanoMalaka;"Demasiadas cosas raras en poco tiempo! Anda y que les follen
0 complicaciones
0 historias 
 Me voy a la playa y viva España! ";2/09/2016 7:46;es;N
771807457567965184;gdetorres;Acabo de comprobar en Linkedin  si eras mi antiguo alumno, tengo un gran recuerdo @alexldguevara  Te deseo lo mejor @vlcextra;2/09/2016 20:30;es;P
771695148568813569;jaimecores;@Pedro_GarMu uy qué bien me vendría para colocar la WiFi, el portátil, las flautas, el saxo, el nariclete, las partituras y mi desorden ;2/09/2016 13:03;es;P
771694556005924864;merceroura;@Comunikaa2 me alegro mucho!! es importante darnos cuenta del gran valor que podemos aportar y encontrar nuestra misión ;2/09/2016 13:01;es;P
771861553067032577;AndresMachoXIII;Yo estaba cansadete, pero de repente me habla a un amigo para jugar un ratejo a la Beta de Battlefield 1, y quién le dice que no al chico ;3/09/2016 0:05;es;P
771835991892131840;caval100;"Es decente tener un Gobierno democrático que cumpla su función politica. NO lo es tener un Gobierno que representa la #corruPPción
";2/09/2016 22:23;es;N
771838834975838208;GammaTeruo;@TichKhan_ d los cines donde la hacen este finde,el+accesible es el icaria,q ha bajado precios(no me pagan xD),o las matinales de DiagMar ;2/09/2016 22:34;es;P
771874957882171392;ASESINATOREROS;nos subtitulos de Bojack horseman tan hablando de El Pais, El Mundo, El Mundo Today y Alaska y Mario y ye terrible ;3/09/2016 0:58;es;N
771846863754555392;pmklose;@juanarza @JuanCladeRamon lo he intentado. Espero q en los próximos días veamos una ilustración práctica q ayude a clarificarlo ;2/09/2016 23:06;es;N
772771364696649728;lucasfh1976;@BiciMAD Bien, ahora solo falta que pongáis una estación en #PuenteDeVallecas para poder ir en bici hasta mi casa ;5/09/2016 12:20;es;P
772838570860118016;Reap_Jacker;@RinAnllel Uno aprende que el mejor momento de crear bonitos recuerdos es el presente, el pasado ya fue, te toca elegir lo que va a ser ;5/09/2016 16:47;es;P
772872089489539072;PatriJBDL;@pasapalabraT5 @RaquelBielsa @_fraanb_ Gracias, lo único que me hace feliz es escuchar música, adivinar y ganar ;5/09/2016 19:00;es;P
772868083891466241;carlitcat;@Anina97 Pues a mi me pasó una experiencia paranormal allí de noche y no he vuelto, pasé muchísimo miedo ;5/09/2016 18:44;es;N
772856297314222080;WoloHD;Esta decidido. ¡Habrá Modo Carrera en el canal en FIFA 17! Si este tweet llega a los 30 likes desvelaré el equipo con el que se hará ;5/09/2016 17:57;es;NONE
772818960173719552;XemariMV;@MoratoX_ genial, pero ten cuidado está muy vigilado, este está hecho con uno casi de juguete, Syma X5c, casi no entraña riesgo ;5/09/2016 15:29;es;NEU
772816974388887553;Paynoishottie;"Tengo dos horas seguidas de latín y griego.

Dos horas seguidas con la misma profesora.

Menos mal que me cae bien.

Pero son DOS horas.

";5/09/2016 15:21;es;NEU
772813954955481088;KruzioBaal48;@YJaretir al cine no es romántico, vale. Yo de regalar algo soy más de dildos, lubricantes, o comida, algo de buen uso y luego doy masaje ;5/09/2016 15:09;es;N
772796443623129095;XemariMV;@DesireeDelgado yo llevo medio verano debajo de la dichosa máquina... menudo verano largo este año de sofoco... ;5/09/2016 14:00;es;N
772799248828170241;LaraIglesiasFon;Cuando suben tres fotos tuyas representando tres clases de la Escuela de Música y sales de todo menos bien ;5/09/2016 14:11;es;N
771107499281903616;AlexysFlinG;@___abm13 me has borrao del lol? ;31/08/2016 22:08;es;N
771268891834130433;Ralbarn;@aletheia7 sí, ya estoy resignado en ese sentido ;1/09/2016 8:50;es;N
773304255570644992;Ujsharp;Era más grande de lo que parece. ;6/09/2016 23:37;es;NEU
773280415209619456;CristinaBargue1;@Galan_Javichu lo que estoy es deprimida ;6/09/2016 22:03;es;N
773338659982639106;xrcklssx_;tu en serio por que sois tan tontos ;7/09/2016 1:54;es;N
773513978215600128;Ivanah_Gr;Iré a la bgw con una pequeña sorpresa ;7/09/2016 13:31;es;NEU
773519734390349825;ireneegarcia5_;No es que ahora no sea feliz, pero antes lo era más ;7/09/2016 13:54;es;N
774733804833472512;Esme_Merme;Mañana va a ser un día guay ;10/09/2016 22:18;es;P
774695287717855232;torresburriel;Qué jodido es ser del @RealZaragoza hoy ;10/09/2016 19:45;es;N
773655060484153348;TheZomberKids;@marinj460 a mi me a pasado en la 76 ;7/09/2016 22:51;es;NONE
773551888990076928;MessMind_;Estoy muy preocupado por él con lo bueno que es ;7/09/2016 16:01;es;NEU
773650684386443266;luuu_g;@Pattvh_ no porque no los tienes activados a todos ;7/09/2016 22:34;es;NONE
773667964021272576;Isitaaa14;@MrJungla ya somos dos, que triste ;7/09/2016 23:43;es;N
773667831498018821;Haus0fJau;@DovakhiinMudo 9 por lo buenico que eres  💜;7/09/2016 23:42;es;P
773238965709176832;maoliverf;@chefidiaz no seas muy dura ;6/09/2016 19:18;es;N
774194312007520256;rubiaa17del99;Ya me encuentro mucho mejor. ;9/09/2016 10:34;es;P
773970808192528384;Thigfall;alguien duo por la noche? ;8/09/2016 19:46;es;NONE
774749669180182530;josevilli777;Que os den, buenas noches ;10/09/2016 23:21;es;N
774979102742876160;TSMVayne;Hoy es un día especial. Feliz 11S. ;11/09/2016 14:33;es;P
774978402377949184;damiancillo15;@anna_delaossa ya no tengo mas , soy pobre ;11/09/2016 14:30;es;N
774957359894556676;judithgoan;Quiero ir a la Diada ;11/09/2016 13:06;es;NEU
775005791136997377;_silverbolts;@AndreaJArsenal a mí en directo pero ;11/09/2016 16:19;es;NONE
773444810044768256;ClinicaPardinas;@CodigoNoVerbal Tanto como nosotros de que la impartas ;7/09/2016 8:56;es;P
775044444118720512;gamusino;@Ssictor No todos somos gilipollas ;11/09/2016 18:52;es;N
773112600284499968;elenaalbendin;Un día la casa para mi sola por fín ;6/09/2016 10:56;es;P
773210077381718016;EmiSouled;"@VasoDeLejia Pero si yo soy inocente 
o no lo soy..";6/09/2016 17:23;es;NEU
773136593150443520;eLagzb_;Luego la rara soy yo ;6/09/2016 12:31;es;N
773184057387655168;Rovirolas;Esto de estar feliz mola ;6/09/2016 15:40;es;P
773162483821449216;amarowalker;que ganas del FF XV en serio ;6/09/2016 14:14;es;NEU
773126032626970624;yeray_banho;@Monicadocatelan no se si seré tan despreciable ;6/09/2016 11:49;es;N
773027014513139714;inmalg00;Las 7 y cuarto y yo aquí ;6/09/2016 5:16;es;NONE
767848662747770880;DannySparks1984;@WaterLiliesMon_ no las des, en serio. ;22/08/2016 22:19;es;NONE
767680782135590912;louishufflepuff;@showmystyles pero esa no es bonita ;22/08/2016 11:12;es;N
768784012966031361;TheFuryoStyle;@ionrumanboy no es tan facil ;25/08/2016 12:16;es;N
768895216027860992;SaraBJForever;Ya me han picado los bichos ;25/08/2016 19:37;es;N
768868652795977728;Mari_Estopera;Me voy a despejarme un poquito por ahi ;25/08/2016 17:52;es;NEU
767366115999834112;_Pandiitaah_;Que coraje me dan lxs prepotentxs ;21/08/2016 14:21;es;N
767394018527436800;Luciiarodriigue;ah bueno y no tengo dinero ;21/08/2016 16:12;es;N
767521151262351361;Neeeith_;Encima estoy en mal de amores tio. ;22/08/2016 0:37;es;N
767432328381693952;andreamouri1405;En realidad no soy tan blanca ;21/08/2016 18:44;es;NEU
767388791543914497;_Vicsc_;Tengo los md abiertos Crushes ;21/08/2016 15:51;es;NONE
768234582630072320;Amanda_13_19;Lo peor es que no es aposta ;23/08/2016 23:52;es;N
768184386206441472;nlxhss;@nyctophyle tia eso es muy raro ;23/08/2016 20:33;es;N
768163226240647168;swftmichael;Soy muy obvia pero me la suda ;23/08/2016 19:09;es;NEU
768067818378104832;SacandoRabia;@ibk_lx7 Ps porque tú lo eres conmigo ;23/08/2016 12:50;es;NONE
767817325680660481;Littlewaarrior_;@eduarsarcos yo no soy normal ;22/08/2016 20:14;es;N
769274823818215424;proudandclear;tenía un mensaje directo y estaba ;26/08/2016 20:46;es;NONE
769307188326240256;ItsGoBieber;@cakebaess no lo es, tranquila ;26/08/2016 22:55;es;P
769325141121703936;CristianHilton;Me estoy muriendo de lo malo que estoy ;27/08/2016 0:06;es;N
769190253911543808;loyalty_nd_hate;@Maria_livefree yo ya lo tengo bonica ;26/08/2016 15:10;es;P
768382033429164032;runesonmyskin;A ver súper cutie y tal pero ;24/08/2016 9:38;es;N
768371291275624448;ClubFansArgiGH;Me encuentro muy mal hoy no estoy para trabajar ;24/08/2016 8:56;es;N
769559274104164352;AlexysFlinG;@Mentestropeada Bof tio que duro ;27/08/2016 15:36;es;N
768942387305521152;Forgottenhands;@Hekiina es que la intimidas ;25/08/2016 22:45;es;N
768961384424038402;dalejandrob_;@mariaaravjo oye pero yo no soy tan burguesito sbs ;26/08/2016 0:00;es;N
768772572754436098;Chocooaddict;@GordoMaestro No lo soy lemado ;25/08/2016 11:30;es;NEU
757481442532286464;lxyal_;Xq ta cerrao el estanco ;25/07/2016 7:43;es;N
757601971562024964;Pecachuk;@YelouKitty pero eso no es grasioso ;25/07/2016 15:42;es;N
757593585634213888;RubenRuCh;@Davorias Pero es que está muy rica ;25/07/2016 15:09;es;P
757585725764362240;rayjaken;@narvalillo Eso es antiguo ya ;25/07/2016 14:38;es;N
757097408304148480;Fuhyo__;Mi TL esta vacía a estas horas ;24/07/2016 6:17;es;N
757971881077182464;xLytherinDovah;Ya tengo uno, pero ese es más cheto  @aweamasome.;26/07/2016 16:12;es;NEU
757949870124695552;ShiraPamer;Estoy sensible y lloro por todo y ;26/07/2016 14:45;es;N
